000848	XSHE	4350
000850	XSHE	4017
000851	XSHE	3858
000852	XSHE	3979
000856	XSHE	4148
000858	XSHE	4198
000859	XSHE	4116
000860	XSHE	4107
000861	XSHE	3956
000862	XSHE	3931
000863	XSHE	3011
000868	XSHE	4344
000869	XSHE	3673
000875	XSHE	3067
000876	XSHE	4125
000877	XSHE	4075
000878	XSHE	4121
000880	XSHE	4068
000881	XSHE	4032
000882	XSHE	4109
000883	XSHE	4037
000885	XSHE	3682
000886	XSHE	4307
000887	XSHE	3936
000888	XSHE	4368
000889	XSHE	4067
000890	XSHE	3970
000892	XSHE	3384
000893	XSHE	3818
000895	XSHE	3626
000897	XSHE	3975
000898	XSHE	4338
000899	XSHE	4320
000900	XSHE	4036
000901	XSHE	3887
000902	XSHE	3874
000903	XSHE	3970
000905	XSHE	3817
000906	XSHE	3838
000908	XSHE	3705
000909	XSHE	4024
000910	XSHE	3960
000911	XSHE	3956
000912	XSHE	3896
000913	XSHE	3973
000915	XSHE	4011
000916	XSHE	3918
000917	XSHE	3762
000918	XSHE	3403
000919	XSHE	3908
000920	XSHE	3712
000921	XSHE	3631
000922	XSHE	3832
000923	XSHE	3975
000925	XSHE	3336
000926	XSHE	3968
000927	XSHE	3960
000928	XSHE	3941
000929	XSHE	3829
000930	XSHE	3960
000931	XSHE	3732
000932	XSHE	3868
000933	XSHE	3924
000935	XSHE	3795
000936	XSHE	3954
000937	XSHE	3909
000938	XSHE	3753
000939	XSHE	3746
000948	XSHE	3831
000949	XSHE	3872
000950	XSHE	3773
000951	XSHE	3721
000952	XSHE	3762
000953	XSHE	3814
000955	XSHE	3816
000957	XSHE	3828
000958	XSHE	3759
000959	XSHE	3523
000960	XSHE	3746
000961	XSHE	3614
000962	XSHE	3734
000963	XSHE	3743
000965	XSHE	3671
000966	XSHE	3814
000967	XSHE	3604
000968	XSHE	3612
000969	XSHE	3700
000970	XSHE	3781
000971	XSHE	3524
000972	XSHE	3413
000973	XSHE	3646
000975	XSHE	3475
000976	XSHE	3427
000977	XSHE	3715
000978	XSHE	3715
000979	XSHE	3507
000980	XSHE	3623
000981	XSHE	2847
000982	XSHE	3135
000983	XSHE	3743
000985	XSHE	3745
000987	XSHE	3690
000988	XSHE	3751
000989	XSHE	3655
000990	XSHE	3520
000993	XSHE	3720
000995	XSHE	3424
000996	XSHE	3284
000997	XSHE	3637
000998	XSHE	3493
000999	XSHE	3613
001696	XSHE	4356
001896	XSHE	4159
001979	XSHE	55
002001	XSHE	2801
002002	XSHE	2400
002003	XSHE	2692
002004	XSHE	2685
002005	XSHE	2650
002006	XSHE	2571
002007	XSHE	2781
002008	XSHE	2769
002009	XSHE	2660
002010	XSHE	2689
002011	XSHE	2719
002012	XSHE	2731
002013	XSHE	2710
002014	XSHE	2677
002015	XSHE	2371
002016	XSHE	2696
002017	XSHE	2775
002018	XSHE	2510
002019	XSHE	2682
002020	XSHE	2685
002021	XSHE	2444
002022	XSHE	2762
002023	XSHE	2778
002024	XSHE	2772
002025	XSHE	2786
002026	XSHE	2685
002027	XSHE	2680
002028	XSHE	2782
002029	XSHE	2761
002030	XSHE	2716
002031	XSHE	2722
002032	XSHE	2715
002033	XSHE	2716
002034	XSHE	2715
002035	XSHE	2718
002036	XSHE	2653
002037	XSHE	2627
002038	XSHE	2753
002039	XSHE	2609
002040	XSHE	2490
002041	XSHE	2605
002042	XSHE	2381
002043	XSHE	2477
002044	XSHE	2320
002045	XSHE	2540
002046	XSHE	2559
002047	XSHE	2406
002048	XSHE	2465
002049	XSHE	2411
002050	XSHE	2436
002051	XSHE	2260
002052	XSHE	2172
002053	XSHE	2105
002054	XSHE	2311
002055	XSHE	2305
002056	XSHE	2319
002057	XSHE	2165
002058	XSHE	2322
002059	XSHE	2218
002060	XSHE	2281
002061	XSHE	2216
002062	XSHE	2281
002063	XSHE	2231
002064	XSHE	2318
002065	XSHE	2035
002066	XSHE	2312
002067	XSHE	2276
002068	XSHE	2274
002069	XSHE	2151
002070	XSHE	1949
002071	XSHE	2088
002072	XSHE	2004
002073	XSHE	2241
002074	XSHE	2084
002075	XSHE	1864
002076	XSHE	2138
002077	XSHE	2162
002078	XSHE	2223
002079	XSHE	2209
002080	XSHE	2124
002081	XSHE	2197
002082	XSHE	2134
002083	XSHE	2246
002084	XSHE	2195
002085	XSHE	2146
002086	XSHE	2227
002087	XSHE	2242
002088	XSHE	2180
002089	XSHE	2125
002090	XSHE	2112
002091	XSHE	2108
002092	XSHE	2077
002093	XSHE	2197
002094	XSHE	2095
002095	XSHE	2242
002096	XSHE	2166
002097	XSHE	2125
002098	XSHE	2197
002099	XSHE	2053
002100	XSHE	2051
002101	XSHE	2217
002102	XSHE	1924
002103	XSHE	2018
002104	XSHE	2169
002105	XSHE	2204
002106	XSHE	2072
002107	XSHE	2188
002108	XSHE	2163
002109	XSHE	2043
002110	XSHE	2070
002111	XSHE	2105
002112	XSHE	1965
002113	XSHE	1966
002114	XSHE	2006
002115	XSHE	2154
002116	XSHE	2128
002117	XSHE	2172
002118	XSHE	2131
002119	XSHE	2070
002120	XSHE	2118
002121	XSHE	2122
002122	XSHE	2141
002123	XSHE	2069
002124	XSHE	2123
002125	XSHE	2039
002126	XSHE	2076
002127	XSHE	1908
002128	XSHE	2109
002129	XSHE	2030
002130	XSHE	2095
002131	XSHE	1815
002132	XSHE	2112
002133	XSHE	2134
002134	XSHE	2142
002135	XSHE	2104
002136	XSHE	2122
002137	XSHE	1941
002138	XSHE	2109
002139	XSHE	2073
002140	XSHE	2088
002141	XSHE	2022
002142	XSHE	2095
002143	XSHE	1937
002144	XSHE	2052
002145	XSHE	1731
002146	XSHE	2044
002147	XSHE	1929
002148	XSHE	2008
002149	XSHE	1904
002150	XSHE	2022
002151	XSHE	1935
002152	XSHE	2030
002153	XSHE	1978
002154	XSHE	2061
002155	XSHE	2011
002156	XSHE	2036
002157	XSHE	1977
002158	XSHE	2068
002159	XSHE	1940
002160	XSHE	1913
002161	XSHE	2010
002162	XSHE	2061
002163	XSHE	2029
002164	XSHE	1965
002165	XSHE	2033
002166	XSHE	1939
002167	XSHE	1901
002168	XSHE	1982
002169	XSHE	1981
002170	XSHE	1938
002171	XSHE	1868
002172	XSHE	1955
002173	XSHE	1884
002174	XSHE	1783
002175	XSHE	1881
002176	XSHE	1906
002177	XSHE	1989
002178	XSHE	1944
002179	XSHE	2022
002180	XSHE	1770
002181	XSHE	1913
002182	XSHE	2003
002183	XSHE	1893
002184	XSHE	1976
002185	XSHE	2007
002186	XSHE	1999
002187	XSHE	2000
002188	XSHE	1860
002189	XSHE	1942
002190	XSHE	1809
002191	XSHE	1882
002192	XSHE	1891
002193	XSHE	1823
002194	XSHE	1975
002195	XSHE	1913
002196	XSHE	1852
002197	XSHE	1959
002198	XSHE	1931
002199	XSHE	1876
002200	XSHE	1844
002201	XSHE	1811
002202	XSHE	1977
002203	XSHE	1753
002204	XSHE	1951
002205	XSHE	1966
002206	XSHE	1939
002207	XSHE	1776
002208	XSHE	1925
002209	XSHE	1855
002210	XSHE	1854
002211	XSHE	1636
002212	XSHE	1829
002213	XSHE	1940
002214	XSHE	1805
002215	XSHE	1890
002216	XSHE	1941
002217	XSHE	1792
002218	XSHE	1936
002219	XSHE	1724
002220	XSHE	1922
002221	XSHE	1906
002222	XSHE	1941
002223	XSHE	1850
002224	XSHE	1802
002225	XSHE	1803
002226	XSHE	1798
002227	XSHE	1881
002228	XSHE	1758
002229	XSHE	1872
002230	XSHE	1867
002231	XSHE	1770
002232	XSHE	1890
002233	XSHE	1853
002234	XSHE	1888
002235	XSHE	1695
002236	XSHE	1884
002237	XSHE	1874
002238	XSHE	1750
002239	XSHE	1562
002240	XSHE	1618
002241	XSHE	1874
002242	XSHE	1864
002243	XSHE	1877
002244	XSHE	1879
002245	XSHE	1856
002246	XSHE	1757
002247	XSHE	1768
002248	XSHE	1709
002249	XSHE	1795
002250	XSHE	1855
002251	XSHE	1822
002252	XSHE	1704
002253	XSHE	1855
002254	XSHE	1842
002255	XSHE	1801
002256	XSHE	1695
002258	XSHE	1834
002259	XSHE	1760
002260	XSHE	1795
002261	XSHE	1686
002262	XSHE	1856
002263	XSHE	1701
002264	XSHE	1749
002265	XSHE	1745
002266	XSHE	1788
002267	XSHE	1837
002268	XSHE	1721
002269	XSHE	1780
002270	XSHE	1697
002271	XSHE	1801
002272	XSHE	1667
002273	XSHE	1745
002274	XSHE	1790
002275	XSHE	1618
002276	XSHE	1523
002277	XSHE	1601
002278	XSHE	1519
002279	XSHE	1456
002280	XSHE	1512
002281	XSHE	1532
002282	XSHE	1576
002283	XSHE	1580
002284	XSHE	1551
002285	XSHE	1573
002286	XSHE	1447
002287	XSHE	1582
002288	XSHE	1479
002289	XSHE	1405
002290	XSHE	1454
002291	XSHE	1563
002292	XSHE	1433
002293	XSHE	1568
002294	XSHE	1580
002295	XSHE	1484
002296	XSHE	1423
002297	XSHE	1548
002298	XSHE	1415
002299	XSHE	1490
002300	XSHE	1553
002301	XSHE	1326
002302	XSHE	1444
002303	XSHE	1414
002304	XSHE	1537
002305	XSHE	1464
002306	XSHE	1229
002307	XSHE	1524
002308	XSHE	1428
002309	XSHE	1453
002310	XSHE	1378
002311	XSHE	1509
002312	XSHE	1353
002313	XSHE	1410
002314	XSHE	1432
002315	XSHE	1520
002316	XSHE	1316
002317	XSHE	1452
002318	XSHE	1497
002319	XSHE	1409
002320	XSHE	1383
002321	XSHE	1494
002322	XSHE	1383
002323	XSHE	1380
002324	XSHE	1433
002325	XSHE	1390
002326	XSHE	1426
002327	XSHE	1498
002328	XSHE	1436
002329	XSHE	1347
002330	XSHE	1429
002331	XSHE	1332
002332	XSHE	1477
002333	XSHE	1479
002334	XSHE	1470
002335	XSHE	1444
002336	XSHE	1453
002337	XSHE	1453
002338	XSHE	1495
002339	XSHE	1472
002340	XSHE	1412
002341	XSHE	1347
002342	XSHE	1471
002343	XSHE	1305
002344	XSHE	1456
002345	XSHE	1354
002346	XSHE	1320
002347	XSHE	1414
002348	XSHE	1398
002349	XSHE	1338
002350	XSHE	1451
002351	XSHE	1454
002352	XSHE	1476
002353	XSHE	1383
002354	XSHE	1223
002355	XSHE	1467
002356	XSHE	1284
002357	XSHE	1401
002358	XSHE	1363
002359	XSHE	1291
002360	XSHE	1369
002361	XSHE	1368
002362	XSHE	1465
002363	XSHE	1444
002364	XSHE	1407
002365	XSHE	1464
002366	XSHE	1376
002367	XSHE	1393
002368	XSHE	1255
002369	XSHE	1340
002370	XSHE	1340
002371	XSHE	1386
002372	XSHE	1449
002373	XSHE	1311
002374	XSHE	1363
002375	XSHE	1401
002376	XSHE	1389
002377	XSHE	1377
002378	XSHE	1417
002379	XSHE	1300
002380	XSHE	1434
002381	XSHE	1416
002382	XSHE	1372
002383	XSHE	1286
002384	XSHE	1304
002385	XSHE	1406
002386	XSHE	1430
002387	XSHE	1363
002388	XSHE	1285
002389	XSHE	1331
002390	XSHE	1295
002391	XSHE	1432
002392	XSHE	1302
002393	XSHE	1429
002394	XSHE	1426
002395	XSHE	1404
002396	XSHE	1297
002397	XSHE	1418
002398	XSHE	1404
002399	XSHE	1299
002400	XSHE	1315
002401	XSHE	1336
002402	XSHE	1410
002403	XSHE	1374
002404	XSHE	1387
002405	XSHE	1328
002406	XSHE	1390
002407	XSHE	1329
002408	XSHE	1358
002409	XSHE	1254
002410	XSHE	1370
002411	XSHE	1245
002412	XSHE	1287
002413	XSHE	1228
002414	XSHE	1289
002415	XSHE	1360
002416	XSHE	1335
002417	XSHE	1288
002418	XSHE	1271
002419	XSHE	1403
002420	XSHE	1401
002421	XSHE	1291
002422	XSHE	1381
002423	XSHE	1387
002424	XSHE	1390
002425	XSHE	1217
002426	XSHE	1275
002427	XSHE	1327
002428	XSHE	1389
002429	XSHE	1334
002430	XSHE	1379
002431	XSHE	1312
002432	XSHE	1375
002433	XSHE	1357
002434	XSHE	1288
002435	XSHE	1245
002436	XSHE	1307
002437	XSHE	1249
002438	XSHE	1293
002439	XSHE	1217
002440	XSHE	1380
002441	XSHE	1333
002442	XSHE	1262
002443	XSHE	1192
002444	XSHE	1373
002445	XSHE	1201
002446	XSHE	1239
002447	XSHE	1339
002448	XSHE	1368
002449	XSHE	1325
002450	XSHE	1297
002451	XSHE	1298
002452	XSHE	1240
002453	XSHE	1258
002454	XSHE	1334
002455	XSHE	1318
002456	XSHE	1304
002457	XSHE	1361
002458	XSHE	1281
002459	XSHE	1344
002460	XSHE	1276
002461	XSHE	1305
002462	XSHE	1328
002463	XSHE	1348
002464	XSHE	1083
002465	XSHE	1286
002466	XSHE	1215
002467	XSHE	1274
002468	XSHE	1211
002469	XSHE	1314
002470	XSHE	1318
002471	XSHE	1242
002472	XSHE	1324
002473	XSHE	1050
002474	XSHE	1268
002475	XSHE	1310
002476	XSHE	1195
002477	XSHE	1232
002478	XSHE	1329
002479	XSHE	1304
002480	XSHE	1305
002481	XSHE	1198
002482	XSHE	1300
002483	XSHE	1189
002484	XSHE	1324
002485	XSHE	1131
002486	XSHE	1265
002487	XSHE	1298
002488	XSHE	1286
002489	XSHE	1280
002490	XSHE	1315
002491	XSHE	1164
002492	XSHE	1269
002493	XSHE	1299
002494	XSHE	1282
002495	XSHE	1296
002496	XSHE	1279
002497	XSHE	1245
002498	XSHE	1228
002499	XSHE	1248
002500	XSHE	1182
002501	XSHE	1277
002502	XSHE	1089
002503	XSHE	1259
002504	XSHE	1121
002505	XSHE	1230
002506	XSHE	901
002507	XSHE	1231
002508	XSHE	1288
002509	XSHE	1113
002510	XSHE	1289
002511	XSHE	1250
002512	XSHE	1065
002513	XSHE	1211
002514	XSHE	1052
002515	XSHE	1200
002516	XSHE	1250
002517	XSHE	1044
002518	XSHE	1253
002519	XSHE	1146
002520	XSHE	1211
002521	XSHE	1273
002522	XSHE	1247
002523	XSHE	1221
002524	XSHE	1165
002526	XSHE	1247
002527	XSHE	1118
002528	XSHE	1154
002529	XSHE	1160
002530	XSHE	1110
002531	XSHE	1223
002532	XSHE	1231
002533	XSHE	1260
002534	XSHE	1209
002535	XSHE	1166
002536	XSHE	1245
002537	XSHE	1113
002538	XSHE	1239
002539	XSHE	1219
002540	XSHE	1251
002541	XSHE	1243
002542	XSHE	1118
002543	XSHE	1217
002544	XSHE	1108
002545	XSHE	1094
002546	XSHE	1168
002547	XSHE	1196
002548	XSHE	1156
002549	XSHE	1127
002550	XSHE	1233
002551	XSHE	1077
002552	XSHE	1159
002553	XSHE	1126
002554	XSHE	1220
002555	XSHE	1063
002556	XSHE	1223
002557	XSHE	1186
002558	XSHE	966
002559	XSHE	1162
002560	XSHE	1104
002561	XSHE	1227
002562	XSHE	1199
002563	XSHE	1206
002564	XSHE	1132
002565	XSHE	1147
002566	XSHE	1153
002567	XSHE	1106
002568	XSHE	1140
002569	XSHE	964
002570	XSHE	1126
002571	XSHE	980
002572	XSHE	1170
002573	XSHE	1074
002574	XSHE	1098
002575	XSHE	937
002576	XSHE	1185
002577	XSHE	1039
002578	XSHE	1163
002579	XSHE	1034
002580	XSHE	1149
002581	XSHE	1075
002582	XSHE	1046
002583	XSHE	1136
002584	XSHE	1132
002585	XSHE	1163
002586	XSHE	1073
002587	XSHE	1109
002588	XSHE	1155
002589	XSHE	1047
002590	XSHE	1123
002591	XSHE	1134
002592	XSHE	979
002593	XSHE	1130
002594	XSHE	1137
002595	XSHE	1147
002596	XSHE	1002
002597	XSHE	1111
002598	XSHE	1077
002599	XSHE	1087
002600	XSHE	999
002601	XSHE	1072
002602	XSHE	800
002603	XSHE	1109
002604	XSHE	1024
002605	XSHE	976
002606	XSHE	1110
002607	XSHE	1042
002608	XSHE	899
002609	XSHE	1112
002610	XSHE	1053
002611	XSHE	972
002612	XSHE	963
002613	XSHE	1099
002614	XSHE	1066
002615	XSHE	1096
002616	XSHE	987
002617	XSHE	964
002618	XSHE	1083
002619	XSHE	891
002620	XSHE	1032
002621	XSHE	1080
002622	XSHE	887
002623	XSHE	1079
002624	XSHE	759
002625	XSHE	916
002626	XSHE	980
002627	XSHE	1064
002628	XSHE	1051
002629	XSHE	843
002630	XSHE	977
002631	XSHE	964
002632	XSHE	1020
002633	XSHE	783
002634	XSHE	1031
002635	XSHE	1012
002636	XSHE	927
002637	XSHE	982
002638	XSHE	896
002639	XSHE	838
002640	XSHE	931
002641	XSHE	1038
002642	XSHE	884
002643	XSHE	911
002644	XSHE	1019
002645	XSHE	885
002646	XSHE	1029
002647	XSHE	679
002648	XSHE	1002
002649	XSHE	954
002650	XSHE	965
002651	XSHE	975
002652	XSHE	851
002653	XSHE	1008
002654	XSHE	870
002655	XSHE	844
002656	XSHE	918
002657	XSHE	919
002658	XSHE	979
002659	XSHE	859
002660	XSHE	801
002661	XSHE	960
002662	XSHE	854
002663	XSHE	901
002664	XSHE	883
002665	XSHE	807
002666	XSHE	960
002667	XSHE	798
002668	XSHE	875
002669	XSHE	897
002670	XSHE	797
002671	XSHE	848
002672	XSHE	885
002673	XSHE	941
002674	XSHE	923
002675	XSHE	757
002676	XSHE	850
002677	XSHE	865
002678	XSHE	891
002679	XSHE	847
002680	XSHE	841
002681	XSHE	855
002682	XSHE	913
002683	XSHE	755
002684	XSHE	749
002685	XSHE	903
002686	XSHE	866
002687	XSHE	892
002688	XSHE	819
002689	XSHE	876
002690	XSHE	879
002691	XSHE	771
002692	XSHE	869
002693	XSHE	832
002694	XSHE	820
002695	XSHE	854
002696	XSHE	743
002697	XSHE	816
002698	XSHE	835
002699	XSHE	730
002700	XSHE	829
002701	XSHE	805
002702	XSHE	778
002703	XSHE	717
002705	XSHE	529
002706	XSHE	516
002707	XSHE	314
002708	XSHE	458
002709	XSHE	510
002711	XSHE	472
002712	XSHE	425
002713	XSHE	503
002714	XSHE	509
002715	XSHE	503
002716	XSHE	436
002717	XSHE	429
002718	XSHE	499
002719	XSHE	375
002721	XSHE	312
002722	XSHE	441
002723	XSHE	510
002724	XSHE	339
002725	XSHE	516
002726	XSHE	407
002727	XSHE	330
002728	XSHE	270
002729	XSHE	368
002730	XSHE	238
002731	XSHE	339
002732	XSHE	316
002733	XSHE	309
002734	XSHE	271
002735	XSHE	310
002736	XSHE	293
002737	XSHE	299
002738	XSHE	298
002739	XSHE	217
002740	XSHE	249
002741	XSHE	222
002742	XSHE	226
002743	XSHE	244
002745	XSHE	250
002746	XSHE	254
002747	XSHE	237
002748	XSHE	249
002749	XSHE	248
002750	XSHE	242
002751	XSHE	220
002752	XSHE	226
002753	XSHE	208
002755	XSHE	210
002756	XSHE	206
002757	XSHE	200
002758	XSHE	202
002759	XSHE	196
002760	XSHE	191
002761	XSHE	192
002762	XSHE	149
002763	XSHE	192
002765	XSHE	190
002766	XSHE	188
002767	XSHE	190
002768	XSHE	179
002769	XSHE	173
002770	XSHE	148
002771	XSHE	176
002772	XSHE	176
002773	XSHE	181
002775	XSHE	180
002776	XSHE	169
002777	XSHE	47
002778	XSHE	51
002779	XSHE	70
002780	XSHE	70
002781	XSHE	61
002782	XSHE	61
002783	XSHE	70
002785	XSHE	60
002786	XSHE	60
002787	XSHE	54
002788	XSHE	25
002789	XSHE	9
002790	XSHE	12
200011	XSHE	5073
200012	XSHE	5151
200016	XSHE	4932
200017	XSHE	5034
200018	XSHE	4870
200019	XSHE	4892
200020	XSHE	4682
200022	XSHE	5124
200024	XSHE	4973
200025	XSHE	4860
200026	XSHE	5196
200028	XSHE	4905
200029	XSHE	5162
200030	XSHE	4577
200037	XSHE	4798
200045	XSHE	4819
200053	XSHE	4319
200054	XSHE	4497
200055	XSHE	4805
200056	XSHE	4651
200058	XSHE	4220
200152	XSHE	3489
200160	XSHE	3216
200168	XSHE	3316
200413	XSHE	4531
200418	XSHE	4584
200429	XSHE	4437
200468	XSHE	4498
200488	XSHE	4458
200505	XSHE	4547
200512	XSHE	5021
200521	XSHE	4611
200530	XSHE	4231
200539	XSHE	4793
200541	XSHE	4771
200550	XSHE	4802
200553	XSHE	4244
200570	XSHE	4648
200581	XSHE	4719
